"annotation"	"coefficient.affx"	"pvalue.affx"	"adj.pvalue.affx"
"DHRS2"	-8.8439216541693	1.43075949912942e-14	1.77331196748817e-12
"PYGL"	-4.08657204145682	1.43832789079661e-14	1.77331196748817e-12
"MAP1A"	6.2340880647092	1.44058191914002e-14	1.77331196748817e-12
"PPM1K"	3.60331747006832	1.44223245188509e-14	1.77331196748817e-12
"SHC1"	-2.82391789430942	1.45465483495047e-14	1.78368580254913e-12
"CLU"	2.92399604293647	1.46355263736847e-14	1.78969294639517e-12
"IMPDH2"	-2.89768125215147	1.47770887436437e-14	1.80208006487879e-12
"GAGE12I"	-8.63079187684476	1.56322599551073e-14	1.90118865910539e-12
"CXCL8"	-5.28108145381243	1.56909727274166e-14	1.90315765687875e-12
"HOXB3"	-3.88441748520673	1.62312715808644e-14	1.96197418603363e-12
"ATL3"	-4.63848642612752	1.62635718790436e-14	1.96197418603363e-12
"LINC01029"	-4.58096776608803	1.65006732017201e-14	1.98522615541985e-12
"A1CF"	-4.90275834557326	1.69675974320844e-14	2.03191245467751e-12
"MOG"	6.07226051109279	1.70070572242664e-14	2.03191245467751e-12
"MRGPRX3"	-5.76621039916604	1.70249166704814e-14	2.03191245467751e-12
"ARX"	4.46172849881864	1.74403498688494e-14	2.06848462452629e-12
"RUNX1T1"	6.60101740413075	1.74661410824348e-14	2.06848462452629e-12
"NUSAP1"	-7.73876572983404	1.74699970522598e-14	2.06848462452629e-12
"CMTM5"	6.17660036010709	1.75659597018157e-14	2.07435908288776e-12
"PIP4K2B"	2.30632622962131	1.76556754186587e-14	2.07946686588812e-12
"RTN3"	3.36121826494108	1.79380907322492e-14	2.09950361972167e-12
"FABP7"	4.84754642619131	1.79545657676317e-14	2.09950361972167e-12
"CALN1"	6.87078138253856	1.79665270880641e-14	2.09950361972167e-12
"KCNIP2"	4.65111483726069	1.81335565355876e-14	2.11350379246551e-12
"C2orf80"	6.08335552667819	1.82502584204969e-14	2.12158069056561e-12
"CLASP2"	2.98221356945361	1.83631450706006e-14	2.12917336989585e-12
"FAM171B"	4.94911026403279	1.86212864500706e-14	2.15352531359008e-12
"CA10"	7.17084964292852	1.87289906150025e-14	2.15966916897416e-12
"FANCI"	-5.02799323000911	1.87709202504904e-14	2.15966916897416e-12
"SPOCK3"	6.24882283433647	1.89528422075154e-14	2.17275852016182e-12
"AURKA"	-7.26382357422818	1.90261323180412e-14	2.17275852016182e-12
"CAMKK2"	3.64199842879931	1.90303275516899e-14	2.17275852016182e-12
"KIAA0101"	-9.35721226377709	1.95586614050835e-14	2.22434106686729e-12
"UNC13C"	6.34577635334267	1.95891369530253e-14	2.22434106686729e-12
"RPS9"	-1.29009130232688	1.96312164047855e-14	2.22434106686729e-12
"LMO4"	4.73106734253862	1.99343687273147e-14	2.25298638070631e-12
"SCN2A"	8.61033447428745	2.01674593240019e-14	2.27358894081871e-12
"KIF5A"	4.10672844842237	2.04037894526633e-14	2.29445226317437e-12
"MCM7"	-3.88909015891273	2.04571574356662e-14	2.29468806564079e-12
"EIF3B"	-2.41176724647005	2.05274751904182e-14	2.29681919905589e-12
"FBXL2"	2.70126862483687	2.0676675203813e-14	2.30774382898218e-12
"IGFBP3"	-5.4485801914083	2.08242443415889e-14	2.30795992701436e-12
"EPHB1"	5.52391363588847	2.08329648688464e-14	2.30795992701436e-12
"AK5"	5.17171704839481	2.08579980418057e-14	2.30795992701436e-12
"TRPM3"	6.64353732523743	2.08848818134064e-14	2.30795992701436e-12
"GPM6B"	5.81006471297424	2.099767796026e-14	2.31470954381624e-12
"ITPR1"	3.27489051705999	2.10621485893588e-14	2.31611184831779e-12
"NTRK2"	8.14395170290311	2.12142886478773e-14	2.32271277206348e-12
"TMEM144"	5.3755307809088	2.12259702335768e-14	2.32271277206348e-12
"KIF18A"	-4.52611977421326	2.15389490423135e-14	2.35121269106777e-12
"GABBR2"	7.2679470187008	2.18129709850896e-14	2.37533170172426e-12
"GPRC5B"	5.53379468657258	2.22727376289958e-14	2.41345730863117e-12
"GABARAPL3"	3.48882951966358	2.23360679227175e-14	2.41345730863117e-12
"NCS1"	3.95186637281146	2.23606612494576e-14	2.41345730863117e-12
"DIP2C"	2.42554459060928	2.23787823550348e-14	2.41345730863117e-12
"SV2B"	6.96399326140788	2.26349133304554e-14	2.43521197360063e-12
"ACSM3"	-6.31483912010753	2.30512233977808e-14	2.47054014749724e-12
"DOCK3"	5.92323389067498	2.3073683565418e-14	2.47054014749724e-12
"KCNMB4"	3.62552559615714	2.32866981942494e-14	2.4873972896941e-12
"AIMP2"	-2.72687639342892	2.33499470628233e-14	2.4882148351041e-12
"SERPINB2"	-5.94640990488641	2.35855685712087e-14	2.50735322321381e-12
"SCN2A"	7.60410397634098	2.36609363829212e-14	2.50940490226071e-12
"PDIA6"	-3.13356844470787	2.38257940945712e-14	2.52091546216697e-12
"DKK3"	3.24884906250319	2.40580803802418e-14	2.5355501087274e-12
"CASC5"	-5.89721620549166	2.4077415233916e-14	2.5355501087274e-12
"ANK3"	4.48463206138759	2.41891074567731e-14	2.54133261346323e-12
"CHI3L1"	4.55191388103101	2.44344815615475e-14	2.56109989875555e-12
"SPOCK3"	5.21348807442798	2.45742247788752e-14	2.5697289817835e-12
"LGI1"	7.49196536631326	2.47580155059582e-14	2.58179971489346e-12
"ANO3"	6.13075656538865	2.48050289883856e-14	2.58179971489346e-12
"SH2D1A"	-3.68622041226135	2.50803198156157e-14	2.60112488358771e-12
"CELF2"	2.99895449273127	2.51069342593148e-14	2.60112488358771e-12
"ALS2"	2.78381759422404	2.58558004187238e-14	2.67252241002402e-12
"HOXB2"	-4.53846356148161	2.59625335549284e-14	2.67737131747552e-12
"SLC1A2"	6.43451052548903	2.62099999833279e-14	2.69352496126468e-12
"LIMCH1"	2.79046920828805	2.62395406897712e-14	2.69352496126468e-12
"IGLC1"	-8.42210025874963	2.63899313821899e-14	2.70196073844159e-12
"PACSIN1"	6.9812036174332	2.64424614227683e-14	2.70196073844159e-12
"IGFBP1"	-8.7962518684572	2.67867910827797e-14	2.73091030000202e-12
"EHD3"	4.79056004979393	2.69243433722849e-14	2.73869525447723e-12
"WDR47"	3.82512041709403	2.70047528655814e-14	2.74064562188654e-12
"TAGLN2"	-3.39136275229381	2.79374904144106e-14	2.82617669927635e-12
"DEPDC1"	-6.39803110238909	2.79738197734253e-14	2.82617669927635e-12
"SCN3B"	7.63981572532535	2.82162762260093e-14	2.84425148371909e-12
"SYT2"	5.03636615923255	2.84910077845071e-14	2.86276269846365e-12
"SIK3"	3.10635357764001	2.85278434961745e-14	2.86276269846365e-12
"BUB1"	-5.59876074904156	2.86293755626165e-14	2.86287335190755e-12
"MBP"	8.21738463504098	2.8656878667767e-14	2.86287335190755e-12
"MAGEA2"	-5.38968525979724	2.89393223329372e-14	2.88465102524039e-12
"PDE1A"	6.32116049038869	2.91240608178079e-14	2.89559122611972e-12
"CLIC1"	-4.92291848249551	2.91784708861381e-14	2.89559122611972e-12
"SERPINE1"	-7.51852609572628	3.04628000596897e-14	3.01635637051211e-12
"GNAO1"	7.04679598824205	3.09320735427916e-14	3.05480720361797e-12
"NRXN3"	8.60444629438374	3.09876322826561e-14	3.05480720361797e-12
"NEK2"	-3.94109830523318	3.12081273073115e-14	3.06978229838689e-12
"PLPPR4"	5.8071011689685	3.15086234212746e-14	3.08620784956391e-12
"AIMP1"	-1.85834142192429	3.15130259015709e-14	3.08620784956391e-12
"PRKCB"	3.62381273809941	3.18080286699251e-14	3.1082972295877e-12
"TTR"	3.38328553845297	3.21200821494277e-14	3.1303470828077e-12
"SCG5"	4.31282294808303	3.21735556817308e-14	3.1303470828077e-12
"SST"	6.6262552514594	3.23452273482024e-14	3.14022341691138e-12
"SMIM13"	2.5279962593991	3.28361088267303e-14	3.18098027413234e-12
"KIAA0513"	5.65945177992073	3.29740151321074e-14	3.18744065065356e-12
"ATP1B2"	6.56409915573053	3.40008498081264e-14	3.27961645261315e-12
"DDX21"	-2.58973469542709	3.45211453364053e-14	3.31735691715845e-12
"SCD5"	5.44919861713108	3.45403593573116e-14	3.31735691715845e-12
"YPEL5"	2.41643476993222	3.51914137304041e-14	3.36626351793245e-12
"OIP5"	-5.74253270585842	3.52000028240322e-14	3.36626351793245e-12
"AAK1"	5.98184860476306	3.55177872400255e-14	3.38806242341742e-12
"ABLIM1"	3.31398480971855	3.57155092960383e-14	3.38806242341742e-12
"ANXA2"	-4.97007353877232	3.572893620892e-14	3.38806242341742e-12
"B4GAT1"	2.88856632114715	3.57307503765533e-14	3.38806242341742e-12
"ANXA2"	-4.83893087215389	3.58167649391986e-14	3.38903833323208e-12
"HMGN1"	-3.0210644990236	3.61071530848826e-14	3.40930747566878e-12
"MAP7D2"	3.93390404992673	3.66427764507965e-14	3.4504021943898e-12
"MBD2"	-2.82505206914039	3.66965645841797e-14	3.4504021943898e-12
"SFN"	-3.10067212311328	3.73586003531224e-14	3.50528620000911e-12
"MYCBP2"	2.1506051247935	3.74874246088367e-14	3.51001501211945e-12
"HHATL"	7.20645246373051	3.76581736910309e-14	3.51812665612058e-12
"LAMA1"	-5.31403092158087	3.77312716716838e-14	3.51812665612058e-12
"NR3C2"	5.84738521169536	3.81447750949129e-14	3.54928805436158e-12
"GABRA4"	6.09729694794846	3.84700644213499e-14	3.57212905236916e-12
"CCL20"	-7.34671947079461	3.89861214462959e-14	3.61255248747499e-12
"PPP3CB"	3.50595117329952	3.97769638667734e-14	3.67821858434155e-12
"ADCY2"	4.54806620095931	4.02974572493718e-14	3.71866597248017e-12
"SPATA2"	3.04491688476429	4.06827442772993e-14	3.74649568492759e-12
"ZBTB20"	2.71544228315524	4.08640634392773e-14	3.75546616691641e-12
"BORCS8"	-3.11438907651759	4.11353206645658e-14	3.77264838455595e-12
"CEND1"	5.57742333131548	4.16694231202488e-14	3.81381738480543e-12
"LSM8"	-3.5811392527993	4.18403009850876e-14	3.82164185895628e-12
"C11orf87"	5.19515109852084	4.21917313263476e-14	3.84589231617518e-12
"YBX3"	-3.13680704624943	4.26137431189622e-14	3.8764648110412e-12
"KAZN"	2.96060130795719	4.29613410879135e-14	3.90015777227314e-12
"CDCA7L"	-4.51637068193355	4.32572561128779e-14	3.91907237770843e-12
"DNPH1"	-1.74547737685036	4.33521992927966e-14	3.91973945767354e-12
"NQO1"	-4.20188604247119	4.35072603562849e-14	3.91994409140539e-12
"DOK6"	5.15665623281223	4.35296320812512e-14	3.91994409140539e-12
"DCT"	-9.16582717051059	4.39732198745114e-14	3.95193861185468e-12
"PPP3CA"	3.81863412635214	4.48026515099083e-14	4.0143410871251e-12
"MKI67"	-6.91014010801947	4.4846960040275e-14	4.0143410871251e-12
"PTN"	5.06795349357115	4.49762850073948e-14	4.0178814606606e-12
"UNC5C"	4.69133215979085	4.54005688043209e-14	4.04770489523145e-12
"NTRK2"	7.05972303289753	4.54940990132427e-14	4.04797991140495e-12
"CDC42"	5.52229192049447	4.56971897000056e-14	4.05798298058225e-12
"PKP4"	5.41366915082245	4.60546139413142e-14	4.06508147247203e-12
"GDF3"	-5.59727919252387	4.6137098687884e-14	4.06508147247203e-12
"NUFIP1"	-3.09420016536088	4.61402800087379e-14	4.06508147247203e-12
"FN1"	-4.1677076613792	4.61404367686073e-14	4.06508147247203e-12
"HMGN2"	-1.62699040866477	4.76757661123469e-14	4.18683704594492e-12
"PIP4K2A"	2.91627432771344	4.77095114271138e-14	4.18683704594492e-12
"SPANXA1"	-4.68971594475036	4.78476787986734e-14	4.19074503388146e-12
"VIM"	-3.03421627117771	4.80257879754866e-14	4.19085829010396e-12
"ZDHHC11"	2.21447701241284	4.80362477170285e-14	4.19085829010396e-12
"RHAG"	-6.31352086798685	4.86687790975212e-14	4.2377818624293e-12
"HSPA2"	4.34729926638885	4.94401035331302e-14	4.28828020121891e-12
"LZTS3"	4.61843700649709	4.94573641845375e-14	4.28828020121891e-12
"CELF4"	7.63221845114999	4.95361708827906e-14	4.28828020121891e-12
"MYC"	-6.19350832822169	4.96711097278703e-14	4.29166059262657e-12
"GPM6B"	5.41968623252914	5.00581054476559e-14	4.31676409906607e-12
"MYT1"	4.81419482128574	5.03676538445319e-14	4.33355094640602e-12
"SEC11A"	-2.74874734644275	5.04464215541499e-14	4.33355094640602e-12
"ACSBG1"	5.63441351764161	5.0860384892231e-14	4.35918102461075e-12
"KDELR3"	-6.40764292072366	5.09395762774024e-14	4.35918102461075e-12
"ARHGEF9"	4.39698787097047	5.13323342104484e-14	4.38440830137944e-12
"SNRPG"	-2.46615440224664	5.14548495550093e-14	4.38650142225523e-12
"CDK1"	-7.92251057324384	5.18386374530582e-14	4.41081760047352e-12
"LOC100506725"	4.58257408888388	5.21055304143901e-14	4.41946603954415e-12
"TEAD4"	-4.74621417934496	5.21377707766403e-14	4.41946603954415e-12
"S100B"	5.46659021246432	5.3623288590247e-14	4.53679376965046e-12
"NQO1"	-4.5339327560671	5.43398318447198e-14	4.58874247932506e-12
"RANBP1"	-2.48220200156145	5.45158517870928e-14	4.59493684102283e-12
"TNR"	7.19492121832457	5.46850838523773e-14	4.60053686634774e-12
"GLS"	4.29075774705111	5.49312419541953e-14	4.61257535628887e-12
"FABP7"	4.87390513762365	5.55650883776569e-14	4.65706197646144e-12
"MEGF9"	3.16398392323788	5.59600140420718e-14	4.68139511862985e-12
"LYSMD2"	2.4163682707942	5.65413954319113e-14	4.7212065185646e-12
"CENPI"	-4.71092929242445	5.68770861713403e-14	4.74039267911454e-12
"XRCC5"	-1.83252932364949	5.71464940879227e-14	4.74792998873796e-12
"SULT1A2"	-1.05885236106314	5.71796913023899e-14	4.74792998873796e-12
"PAQR8"	3.75016874923215	5.73730032463298e-14	4.75515950609766e-12
"ID1"	-3.61091321721721	5.78781843066011e-14	4.78816269283963e-12
"SLC32A1"	4.97456063722188	5.80026114460372e-14	4.78960309571742e-12
"FSTL5"	6.84275978038668	5.84053356952566e-14	4.81397643531659e-12
"EMB"	-2.51887667826033	5.87390367733919e-14	4.83258148865796e-12
"CSRNP3"	7.69549724073298	5.90394514326011e-14	4.84610192355448e-12
"CAMK4"	5.4265516833446	5.9119931411671e-14	4.84610192355448e-12
"STX1B"	5.68004877112676	5.95389000317952e-14	4.87152286987756e-12
"BRCA1"	-4.30841538913442	5.97392521371933e-14	4.87899629316099e-12
"TMEM37"	-3.73426518020779	6.00544338632393e-14	4.89580371945926e-12
"ATP6V0E2"	3.62919339270966	6.03405919493138e-14	4.90398270002467e-12
"PLLP"	3.30249302173292	6.0373904453338e-14	4.90398270002467e-12
"NAT8L"	4.57604177031675	6.06379025968341e-14	4.91650356634766e-12
"PTPN5"	7.04254382009685	6.08090718638905e-14	4.92146622123017e-12
"TRIM2"	3.4720803140904	6.1327683203208e-14	4.95447976433714e-12
"GPRC5B"	5.12952766111941	6.24681829786163e-14	5.03752431962333e-12
"CAMK2B"	9.17982954551297	6.29909199033565e-14	5.07054246617738e-12
"SNX5"	-2.45588631034162	6.33075434468379e-14	5.08263965861748e-12
"PHYHIPL"	4.64176130429799	6.33683289281561e-14	5.08263965861748e-12
"CBLN1"	7.26455618831122	6.35905190663771e-14	5.0913368002411e-12
"KCNAB1"	6.65865669855777	6.43912719703271e-14	5.14624244339993e-12
"MTA3"	-3.63451819121925	6.49665723498473e-14	5.17505589543805e-12
"C14orf132"	4.53272425557761	6.49830506130169e-14	5.17505589543805e-12
"DNMT3B"	-5.6246982758355	6.53746185793494e-14	5.19699188123865e-12
"SIX1"	-3.73291472856144	6.62832189554044e-14	5.2508230969704e-12
"CADPS"	6.79845150619769	6.62864208103556e-14	5.2508230969704e-12
"PMP2"	8.33272244014179	6.6940509908366e-14	5.29326759975058e-12
"CCNA2"	-6.67621426746596	6.72864942383686e-14	5.30561703431137e-12
"ANK2"	6.31818164986894	6.73337759292354e-14	5.30561703431137e-12
"ADGRF5"	4.82708803734428	6.76949756137248e-14	5.3147873836257e-12
"MAGEB2"	-3.7405316118353	6.78232234029925e-14	5.3147873836257e-12
"MCM7"	-3.26540058609139	6.78737063391185e-14	5.3147873836257e-12
"ACTL6B"	6.0583425685843	6.79251582678054e-14	5.3147873836257e-12
"NEAT1"	-2.62360198177993	6.81960686907473e-14	5.32105510092303e-12
"LOX"	-6.08194965601554	6.8243042897708e-14	5.32105510092303e-12
"PAK3"	5.97530615711551	6.86148058112293e-14	5.3385466657148e-12
"KPNA2"	-3.21603514716491	6.87175663056214e-14	5.3385466657148e-12
"CDC45"	-6.90270751330684	6.88252173142693e-14	5.3385466657148e-12
"NTRK3"	6.21592807639355	6.90501324995609e-14	5.34672617673071e-12
"MCM10"	-5.71996641818848	6.98244185382378e-14	5.39734313661031e-12
"TMEM235"	4.08827516236007	7.0075102779875e-14	5.40738155175187e-12
"PNMA6A"	4.60170685050238	7.03191565515347e-14	5.41687464822803e-12
"AQP4"	10.3312068495247	7.06561701134932e-14	5.43031673160941e-12
"ITM2C"	1.85524500671291	7.07363181367478e-14	5.43031673160941e-12
"ERVK3-2"	-4.64658658862712	7.10615604906519e-14	5.437154622126e-12
"P4HA1"	-3.36687150669713	7.10683585205048e-14	5.437154622126e-12
"SLC25A4"	5.86241414916315	7.13129380385336e-14	5.44655606630138e-12
"PNMA2"	4.23266626191914	7.16951115686643e-14	5.46641637711608e-12
"SPANXA1"	-7.27124237782986	7.24138392763705e-14	5.51182617458033e-12
"WISP2"	-5.28511067743575	7.315015403083e-14	5.55841815586388e-12
"PEA15"	2.84593338230848	7.45872802459642e-14	5.65801409269216e-12
"NCOA7"	2.18403402112694	7.48937925051152e-14	5.6630906886607e-12
"GABRB2"	9.63466722728127	7.49072680241115e-14	5.6630906886607e-12
"SATB1"	2.96557710499888	7.74226569844721e-14	5.84338690724626e-12
"RHBDD2"	1.99769666558149	7.75884639939341e-14	5.8460425833544e-12
"MRPL39"	-2.09873125056786	7.78441735112875e-14	5.85545181457342e-12
"SYNGR3"	3.96883402971644	7.83216500237008e-14	5.87404167875321e-12
"CRTAM"	7.8826189988555	7.83538046790523e-14	5.87404167875321e-12
"UBE2QL1"	6.12009198279227	7.85854839807741e-14	5.88155839639385e-12
"DBNDD2"	5.02076118021923	7.87664358494319e-14	5.88525977108043e-12
"DNAAF5"	-2.46671219061227	7.92075847770752e-14	5.90396677769611e-12
"TMCC2"	4.50340640309395	7.94582738080511e-14	5.90396677769611e-12
"CYFIP2"	4.62095584688703	7.94730640957906e-14	5.90396677769611e-12
"IL23A"	-6.43540668428094	7.954446257375e-14	5.90396677769611e-12
"ENHO"	5.87822027369639	7.98057237806781e-14	5.91355128067554e-12
"MAPK9"	3.18093858785578	7.99823442883622e-14	5.9168426462313e-12
"COPB2"	-1.82360659916852	8.06653929323757e-14	5.95752529056338e-12
"FAM83D"	-5.47264566260471	8.09315408532761e-14	5.96733450153085e-12
"NEFL"	8.44984509992593	8.12215364059328e-14	5.97886691346041e-12
"GAGE4"	-8.13693531352343	8.13995317581024e-14	5.98213044887624e-12
"RAB27A"	-3.80157870317762	8.23595745882692e-14	6.04276249225013e-12
"INPP5F"	3.34738035216742	8.27576332443791e-14	6.05495154894153e-12
"SMC4"	-4.91213967676298	8.27962808998171e-14	6.05495154894153e-12
"H2AFV"	-3.27826512683555	8.36602763868193e-14	6.10815551381482e-12
"TRIM24"	-2.58305657135976	8.40664574996758e-14	6.12126188125631e-12
"EPM2AIP1"	2.88305029448527	8.41133268605914e-14	6.12126188125631e-12
"GAP43"	6.67307574330312	8.49500421669125e-14	6.17211702471158e-12
"RAB40B"	3.45815289812413	8.5306152060608e-14	6.18794512418893e-12
"FN1"	-4.27466743778419	8.65154922928288e-14	6.26551354863729e-12
"NAPB"	6.14734692909312	8.68092317881618e-14	6.27663001278024e-12
"PRSS23"	-4.17335582464342	8.84824003311534e-14	6.37854161095049e-12
"ENPP2"	4.97442105107085	8.85037612923463e-14	6.37854161095049e-12
"ATP8A2"	6.75472830970909	8.92712629579126e-14	6.42351229090729e-12
"MYT1L"	8.27731716106312	8.95480327115468e-14	6.42476574066539e-12
"CLDN6"	-4.89296825877963	8.95757847478596e-14	6.42476574066539e-12
"MCM2"	-4.95224018662733	9.05882866270183e-14	6.48699097004613e-12
"CABP1"	6.40521388019946	9.13201221234893e-14	6.52895109546148e-12
"CACNA1I"	4.71266335967193	9.22419438031548e-14	6.58433881475917e-12
"PAK7"	6.08310574728733	9.27900831162092e-14	6.60303320024366e-12
"GRIA1"	6.65042583023786	9.27989070281808e-14	6.60303320024366e-12
"MAP2"	8.73354740079121	9.35483698770728e-14	6.64579498764805e-12
"NCAPD3"	-3.53613962170112	9.37783259576308e-14	6.65157330675075e-12
"GAS7"	5.06089731798057	9.40140643016903e-14	6.65774281944058e-12
"ARPP19"	2.97971275754986	9.54407178004408e-14	6.74809599664539e-12
"NAP1L5"	4.40726480483317	9.5772456704195e-14	6.76087077642421e-12
"UBE2C"	-7.45448878510324	9.85805509623387e-14	6.94814352578021e-12
"FZD3"	2.84861441071673	1.00923298105763e-13	7.10208039311564e-12
"RAC2"	-4.48483965118939	1.01248835860114e-13	7.11380360715114e-12
"MFSD4A"	5.60173857299173	1.02046241874907e-13	7.15859185165101e-12
"LMO4"	3.72712923976664	1.02357122324625e-13	7.16916332826433e-12
"NUP107"	-3.31207733656326	1.04127219862602e-13	7.28174664401656e-12
"TM4SF1"	-4.27100237131775	1.04570245427782e-13	7.30131966359723e-12
"XIST"	2.20259540746667	1.06645972139684e-13	7.43465284904002e-12
"FGF1"	7.97000290674016	1.07297391978027e-13	7.46843246558099e-12
"PCLO"	5.48835426081175	1.07612372583808e-13	7.47294921118353e-12
"SYNPO2"	4.21193091190149	1.07696224890816e-13	7.47294921118353e-12
"NR0B2"	-3.71012876376364	1.07973063693546e-13	7.4805610505702e-12
"RGCC"	6.13620503694817	1.08528734853613e-13	7.50743749166661e-12
"CHN2"	5.43782717431752	1.08963186639326e-13	7.52585861300873e-12
"DPP6"	8.12302910346465	1.09152919745483e-13	7.52734680451285e-12
"MTHFD2"	-4.15817496246136	1.11101114955436e-13	7.64017340621033e-12
"PBK"	-7.71669273751149	1.11276525939701e-13	7.64017340621033e-12
"GPNMB"	-3.68392297120366	1.11301122996897e-13	7.64017340621033e-12
"GPM6A"	10.5925753484076	1.12162328251565e-13	7.68749948426807e-12
"ODC1"	-3.28533826520694	1.12420033237224e-13	7.69338074551253e-12
"KGFLP2"	5.25969319790697	1.12602483325273e-13	7.69410189878764e-12
"PHF19"	-4.98275453797513	1.13899136229724e-13	7.75051394081143e-12
"LMBRD2"	2.28742877722267	1.13941549821562e-13	7.75051394081143e-12
"DGKZ"	2.63877699173067	1.13947586313655e-13	7.75051394081143e-12
"LOC157562"	3.89992376013926	1.14909433597378e-13	7.80407679830687e-12
"GTPBP4"	-2.15071584216903	1.15689588060513e-13	7.84515636853989e-12
"TIMP1"	-3.13604135563654	1.16619316063092e-13	7.89623919776059e-12
"RAPGEF5"	4.65377107923431	1.1789479106537e-13	7.97054270229862e-12
"NRXN1"	9.00972163955012	1.19652952830884e-13	8.07720596817352e-12
"BMPR1B"	5.01594767980389	1.19917596150156e-13	8.08106634280452e-12
"THY1"	2.85857191833848	1.20071255652091e-13	8.08106634280452e-12
"TTYH2"	3.60079031176262	1.20349325675726e-13	8.08479255416359e-12
"SDC1"	-4.80955488651472	1.20487904049225e-13	8.08479255416359e-12
"PREPL"	3.55330385336193	1.223454830992e-13	8.1971473676464e-12
"CALN1"	6.4928049549164	1.25621143274833e-13	8.40403570763588e-12
